uid,total_act_mins,variant_number
11861,6.0,0
11862,56.0,0
11863,833.0,0
11864,104.0,0
11865,1272.0,0
11866,309.0,0
11867,1.0,0
11868,222.0,0
11869,6.0,0
11870,40.0,0
11871,64.0,0
11872,151.0,0
11873,178.0,0
11874,1038.0,0
11875,13.0,0
11877,132.0,0
11878,169.0,0
11879,77.0,0
11880,1.0,0
11881,294.0,0
11882,29.0,0
11883,11.0,0
11884,9.0,0
11885,679.0,0
11886,8.0,0
11887,122.0,0
11888,2.0,0
11889,78.0,0
11890,47.0,0
11891,22.0,0
11892,38.0,0
11893,15.0,0
11894,81.0,0
11895,84.0,0
11896,62.0,0
11897,728.0,0
11898,410.0,0
11899,41.0,0
11900,67.0,0
11901,5.0,0
11902,105.0,0
11903,143.0,0
11905,15.0,0
11906,32.0,0
11907,90.0,0
11908,44.0,0
11909,8.0,0
11910,10.0,0
11911,7.0,0
11912,2.0,0
11913,13.0,0
11914,63.0,0
11915,4.0,0
11916,562.0,0
11917,352.0,0
11918,340.0,0
11919,3272.0,0
11920,19.0,0
11922,11.0,0
11923,59.0,0
11924,74.0,0
11925,47.0,0
11926,519.0,0
11927,13.0,0
11928,93.0,0
11929,3186.0,0
11930,116.0,0
11932,8.0,0
11933,443.0,0
11934,23.0,0
11935,5.0,0
11936,284.0,0
11937,4.0,0
11938,239.0,0
11939,18.0,0
11940,1122.0,0
11941,944.0,0
11942,2.0,0
11943,225.0,0
11944,16.0,0
11945,102.0,0
11946,340.0,0
11947,9.0,0
11948,4839.0,0
11949,5.0,0
11950,131.0,0
11951,8.0,0
11952,16.0,0
11953,582.0,0
11954,8.0,0
11955,1141.0,0
11956,80.0,0
11957,8.0,0
11958,76.0,0
11959,10.0,0
11960,639.0,0
11961,1220.0,0
11962,4.0,0
11963,14.0,0
11964,726.0,0
11965,5.0,0
11966,16.0,0
11967,28.0,0
11969,21.0,0
11970,14.0,0
11971,123.0,0
11972,56.0,0
11973,385.0,0
11974,9.0,0
11975,81.0,0
11976,385.0,0
11978,74.0,0
11979,84.0,0
11980,17.0,0
11981,19.0,0
11982,657.0,0
11983,48.0,0
11984,48.0,0
11985,21.0,0
11986,3897.0,0
11987,304.0,0
11988,604.0,0
11989,41.0,0
11990,1.0,0
11991,773.0,0
11992,18.0,0
11993,49.0,0
11994,12.0,0
11995,117.0,0
11996,4.0,0
11997,2.0,0
11998,1801.0,0
11999,10.0,0
12000,151.0,0
12001,418.0,0
12002,5.0,0
12003,24.0,0
12004,33.0,0
12005,13739.0,0
12006,290.0,0
12007,70.0,0
12008,3069.0,0
12009,1.0,0
12010,5.0,0
12011,56.0,0
12012,6.0,0
12013,25.0,0
12014,11.0,0
12015,44.0,0
12016,21.0,0
12017,7.0,0
12018,70.0,0
12020,117.0,0
12021,78.0,0
12023,467.0,0
12024,80.0,0
12025,264.0,0
12026,10.0,0
12027,32.0,0
12028,357.0,0
12029,31.0,0
12030,166.0,0
12031,117.0,0
12032,4.0,0
12033,59.0,0
12034,172.0,0
12035,1499.0,0
12036,7.0,0
12037,216.0,0
12038,20.0,0
12039,1.0,0
12040,128.0,0
12041,3.0,0
12042,206.0,0
12043,3.0,0
12044,255.0,0
12045,7.0,0
12046,182.0,0
12047,3173.0,0
12048,17.0,0
12049,53.0,0
12050,63.0,0
12051,13.0,0
12052,61.0,0
12053,110.0,0
12054,4.0,0
12055,13.0,0
12056,1454.0,0
12057,29.0,0
12058,154.0,0
12059,67.0,0
12060,3.0,0
12061,349.0,0
12062,88.0,0
12063,25.0,0
12064,9.0,0
12065,8.0,0
12066,71.0,0
12067,13856.0,0
12069,277.0,0
12070,36.0,0
12071,3.0,0
12072,59.0,0
12073,86.0,0
12074,199.0,0
12075,97.0,0
12076,22.0,0
12077,3.0,0
12078,117.0,0
12079,206.0,0
12080,1696.0,0
12081,11.0,0
12082,1087.0,0
12083,66.0,0
12084,14.0,0
12085,182.0,0
12086,8.0,0
12087,16.0,0
12088,201.0,0
12089,92.0,0
12090,50.0,0
12092,107.0,0
12093,2796.0,0
12094,229.0,0
12095,56.0,0
12096,68.0,0
12097,11.0,0
12098,45.0,0
12099,6.0,0
12100,110.0,0
12101,503.0,0
12102,81.0,0
12103,51.0,0
12104,59.0,0
12105,115.0,0
12106,19.0,0
12107,65.0,0
12108,7.0,0
12109,13.0,0
12110,36.0,0
12111,49.0,0
12112,1082.0,0
12113,41.0,0
12114,247.0,0
12115,110.0,0
12116,43.0,0
12117,51.0,0
12118,8.0,0
12119,77.0,0
12120,123.0,0
12121,49.0,0
12122,118.0,0
12123,3155.0,0
12125,60.0,0
12126,419.0,0
12127,122.0,0
12128,6.0,0
12129,59.0,0
12130,32.0,0
12131,3.0,0
12132,11642.0,0
12133,16.0,0
12134,98.0,0
12135,1.0,0
12136,6.0,0
12137,28.0,0
12138,21.0,0
12139,143.0,0
12140,145.0,0
12141,13.0,0
12142,292.0,0
12144,973.0,0
12145,9.0,0
12146,174.0,0
12147,18.0,0
12148,368.0,0
12149,11.0,0
12150,200.0,0
12151,328.0,0
12152,2.0,0
12153,46.0,0
12154,8.0,0
12155,47.0,0
12156,27.0,0
12157,20.0,0
12158,125.0,0
12159,2047.0,0
12160,1.0,0
12161,14.0,0
12162,2.0,0
12163,11.0,0
12164,5.0,0
12165,38.0,0
12166,55.0,0
12167,1057.0,0
12168,54.0,0
12169,10.0,0
12170,85.0,0
12171,238.0,0
12172,432.0,0
12173,63.0,0
12174,8.0,0
12175,44.0,0
12176,139.0,0
12177,2769.0,0
12178,965.0,0
12179,7.0,0
12180,81.0,0
12181,29.0,0
12182,37.0,0
12183,343.0,0
12184,2908.0,0
12185,1.0,0
12186,7.0,0
12187,31.0,0
12188,1.0,0
12189,20.0,0
12190,51.0,0
12191,67.0,0
12192,16.0,0
12193,1515.0,0
12194,2.0,0
12195,4861.0,0
12196,87.0,0
12197,41.0,0
12198,1148.0,0
12199,214.0,0
12200,126.0,0
12201,36.0,0
12202,204.0,0
12203,15.0,0
12204,8.0,0
12205,113.0,0
12206,10.0,0
12207,30.0,0
12208,58.0,0
12209,7.0,0
12210,20.0,0
12211,2.0,0
12212,196.0,0
12213,4.0,0
12214,14.0,0
12215,42.0,0
12216,2203.0,0
12217,52.0,0
12218,213.0,0
12219,40.0,0
12220,113.0,0
12221,125.0,0
12222,17468.0,0
12223,220.0,0
12224,263.0,0
12225,4.0,0
12226,88.0,0
12227,46.0,0
12228,5.0,0
12229,18.0,0
12230,1408.0,0
12231,15.0,0
12233,7.0,0
12234,212.0,0
12235,36.0,0
12236,10.0,0
12237,9.0,0
12239,14.0,0
12240,78.0,0
12241,630.0,0
12243,452.0,0
12244,257.0,0
12245,31.0,0
12246,10.0,0
12247,359.0,0
12249,42.0,0
12250,666.0,0
12251,105.0,0
12252,5.0,0
12253,135.0,0
12254,121.0,0
12255,13.0,0
12256,2.0,0
12257,28.0,0
12258,174.0,0
12259,37.0,0
12261,412.0,0
12262,120.0,0
12263,49.0,0
12264,9364.0,0
12265,62.0,0
12266,50.0,0
12267,342.0,0
12269,508.0,0
12270,59.0,0
12271,312.0,0
12272,170.0,0
12273,7.0,0
12274,36.0,0
12275,13.0,0
12276,192.0,0
12277,29.0,0
12278,10.0,0
12279,48.0,0
12280,7933.0,0
12281,841.0,0
12282,156.0,0
12283,29.0,0
12284,411.0,0
12285,43.0,0
12286,100.0,0
12287,43.0,0
12288,977.0,0
12289,1074.0,0
12290,8996.0,0
12291,31.0,0
12292,78.0,0
12293,114.0,0
12294,180.0,0
12296,5.0,0
12297,494.0,0
12298,289.0,0
12299,95.0,0
12300,94.0,0
12301,9126.0,0
12302,1407.0,0
12303,12.0,0
12304,122.0,0
12305,16.0,0
12306,5.0,0
12307,13.0,0
12308,2.0,0
12310,40.0,0
12311,9.0,0
12312,9.0,0
12313,141.0,0
12314,1115.0,0
12315,150.0,0
12316,93.0,0
12317,79.0,0
12318,1513.0,0
12319,21.0,0
12320,16.0,0
12321,375.0,0
12322,404.0,0
12323,97.0,0
12324,429.0,0
12325,43.0,0
12326,93.0,0
12327,6.0,0
12328,16.0,0
12329,315.0,0
12330,22.0,0
12331,14.0,0
12332,606.0,0
12333,617.0,0
12334,8.0,0
12335,398.0,0
12336,2.0,0
12337,522.0,0
12338,1172.0,0
12339,1920.0,0
12340,509.0,0
12341,21.0,0
12342,6.0,0
12343,263.0,0
12344,134.0,0
12345,307.0,0
12346,67.0,0
12347,121.0,0
12348,560.0,0
12349,74.0,0
12350,7.0,0
12351,256.0,0
12352,71.0,0
12353,13.0,0
12355,116.0,0
12356,1772.0,0
12357,32.0,0
12358,809.0,0
12359,12.0,0
12360,261.0,0
12361,54.0,0
12362,121.0,0
12363,241.0,0
12364,6.0,0
12365,122.0,0
12366,61.0,0
12367,216.0,0
12368,9.0,0
12369,2358.0,0
12370,34.0,0
12371,70.0,0
12372,12.0,0
12373,36.0,0
12374,13.0,0
12375,2.0,0
12376,750.0,0
12377,29.0,0
12378,242.0,0
12379,121.0,0
12380,70.0,0
12381,1.0,0
12383,138.0,0
12384,60.0,0
12385,89.0,0
12386,6.0,0
12387,2903.0,0
12388,83.0,0
12389,290.0,0
12392,2637.0,0
12394,19.0,0
12395,6884.0,0
12396,24.0,0
12397,8.0,0
12398,311.0,0
12399,14.0,0
12400,20.0,0
12401,66.0,0
12402,46.0,0
12403,79.0,0
12404,76.0,0
12405,32.0,0
12406,2860.0,0
12407,1.0,0
12408,8.0,0
12409,1.0,0
12410,2.0,0
12411,104.0,0
12412,4.0,0
12414,70.0,0
12415,21.0,0
12416,226.0,0
12417,71.0,0
12418,61.0,0
12419,13.0,0
12420,8.0,0
12421,622.0,0
12422,54.0,0
12423,147.0,0
12424,1292.0,0
12425,99.0,0
12426,57.0,0
12427,21.0,0
12428,147.0,0
12429,2.0,0
12430,16.0,0
12431,229.0,0
12432,75.0,0
12433,1195.0,0
12434,59.0,0
12435,976.0,0
12436,12.0,0
12437,26.0,0
12438,27.0,0
12439,2001.0,0
12440,34.0,0
12442,62.0,0
12443,856.0,0
12444,21.0,0
12445,10.0,0
12446,6.0,0
12447,47.0,0
12448,730.0,0
12449,750.0,0
12450,11.0,0
12451,126.0,0
12452,98.0,0
12453,532.0,0
12454,328.0,0
12455,53.0,0
12456,349.0,0
12457,316.0,0
12459,178.0,0
12460,5004.0,0
12461,15.0,0
12462,290.0,0
12463,29.0,0
12464,69.0,0
12465,278.0,0
12466,8.0,0
12467,3.0,0
12468,34.0,0
12469,1.0,0
12470,69.0,0
12471,193.0,0
12472,399.0,0
12473,115.0,0
12474,27.0,0
12475,16.0,0
12476,32.0,0
12477,22.0,0
12478,5358.0,0
12479,3.0,0
12480,491.0,0
12481,371.0,0
12482,3950.0,0
12483,112.0,0
12484,168.0,0
12485,5.0,0
12486,56.0,0
12487,6.0,0
12488,24.0,0
12489,52.0,0
12490,5.0,0
12491,113.0,0
12492,17.0,0
12493,36.0,0
12494,75.0,0
12495,43.0,0
12496,20.0,0
12497,7.0,0
12498,68.0,0
12499,12.0,0
12500,61.0,0
12502,58.0,0
12503,97.0,0
12504,307.0,0
12505,56.0,0
12506,52.0,0
12507,37.0,0
12508,27.0,0
12509,59.0,0
12510,184.0,0
12511,10.0,0
12512,2363.0,0
12513,42.0,0
12514,32.0,0
12515,52.0,0
12516,67.0,0
12517,128.0,0
12518,240.0,0
12519,148.0,0
12520,7.0,0
12521,54.0,0
12522,94.0,0
12523,55.0,0
12525,23.0,0
12526,211.0,0
12527,33.0,0
12528,32.0,0
12529,436.0,0
12530,2939.0,0
12531,6.0,0
12532,58.0,0
12533,174.0,0
12534,44.0,0
12535,225.0,0
12536,171.0,0
12538,99.0,0
12539,72.0,0
12540,243.0,0
12541,8.0,0
12542,10.0,0
12544,108.0,0
12545,84.0,0
12546,30.0,0
12547,27.0,0
12548,41.0,0
12549,70.0,0
12550,7.0,0
12551,1952.0,0
12552,15.0,0
12553,691.0,0
12554,120.0,0
12555,5.0,0
12556,286.0,0
12557,5.0,0
12558,65.0,0
12559,5.0,0
12560,47.0,0
12561,1439.0,0
12562,210.0,0
12563,8.0,0
12564,159.0,0
12565,13.0,0
12567,131.0,0
12568,17.0,0
12569,241.0,0
12570,15.0,0
12571,80.0,0
12572,117.0,0
12573,2.0,0
12574,94.0,0
12575,3.0,0
12576,87.0,0
12577,80.0,0
12578,63.0,0
12579,38.0,0
12580,53.0,0
12581,35.0,0
12582,25.0,0
12583,233.0,0
12584,423.0,0
12585,12.0,0
12586,34.0,0
12587,49.0,0
12588,278.0,0
12589,505.0,0
12590,2934.0,0
12591,65.0,0
12592,6.0,0
12593,57.0,0
12594,1199.0,0
12595,459.0,0
12596,47.0,0
12597,35.0,0
12598,10.0,0
12599,13.0,0
12600,42.0,0
12601,152.0,0
12602,28.0,0
12603,83.0,0
12604,2611.0,0
12605,5.0,0
12606,106.0,0
12607,837.0,0
12608,1.0,0
12609,66.0,0
12610,7.0,0
12611,25.0,0
12612,16.0,0
12613,48.0,0
12614,95.0,0
12615,13.0,0
12616,17.0,0
12617,597.0,0
12618,82.0,0
12619,2052.0,0
12620,23.0,0
12621,11.0,0
12622,19.0,0
12623,41.0,0
12624,2780.0,0
12625,93.0,0
12626,4.0,0
12627,3.0,0
12628,3.0,0
12629,84.0,0
12630,1.0,0
12631,68.0,0
12632,6.0,0
12633,214.0,0
12634,11.0,0
12635,2028.0,0
12636,245.0,0
12637,1093.0,0
12638,297.0,0
12639,313.0,0
12640,6027.0,0
12641,156.0,0
12642,10.0,0
12643,40.0,0
12644,279.0,0
12645,53.0,0
12647,41.0,0
12648,66.0,0
12649,114.0,0
12650,241.0,0
12651,68.0,0
12652,10.0,0
12653,204.0,0
12654,119.0,0
12655,23.0,0
12656,43.0,0
12657,118.0,0
12658,37.0,0
12659,268.0,0
12660,291.0,0
12661,54.0,0
12662,39.0,0
12663,36.0,0
12664,32.0,0
12665,130.0,0
12666,3.0,0
12667,936.0,0
12668,33.0,0
12670,7.0,0
12671,14.0,0
12672,57.0,0
12673,364.0,0
12674,26.0,0
12675,437.0,0
12676,273.0,0
12677,89.0,0
12678,89.0,0
12679,41.0,0
12680,228.0,0
12681,475.0,0
12682,82.0,0
12683,698.0,0
12684,75.0,0
12685,6.0,0
12686,117.0,0
12687,22.0,0
12688,9.0,0
12689,14.0,0
12691,91.0,0
12692,428.0,0
12693,488.0,0
12694,1371.0,0
12695,32.0,0
12696,57.0,0
12697,79.0,0
12698,3.0,0
12699,24.0,0
12700,9.0,0
12701,276.0,0
12702,18.0,0
12703,12.0,0
12704,74.0,0
12705,34.0,0
12706,2.0,0
12707,1729.0,0
12708,8832.0,0
12709,51.0,0
12710,404.0,0
12711,35.0,0
12712,352.0,0
12713,68.0,0
12714,2.0,0
12715,11.0,0
12716,152.0,0
12717,1112.0,0
12718,18.0,0
12719,97.0,0
12720,190.0,0
12721,53.0,0
12722,70.0,0
12723,51.0,0
12724,154.0,0
12726,16.0,0
12727,132.0,0
12728,25.0,0
12729,2.0,0
12731,354.0,0
12732,15.0,0
12733,1200.0,0
12734,155.0,0
12735,53.0,0
12736,75.0,0
12737,85.0,0
12738,3.0,0
12739,154.0,0
12740,21.0,0
12741,27.0,0
12742,7.0,0
12743,96.0,0
12744,19.0,0
12745,169.0,0
12746,136.0,0
12748,15.0,0
12749,42.0,0
12750,7.0,0
12751,27.0,0
12752,640.0,0
12753,1871.0,0
12754,49.0,0
12755,1013.0,0
12756,16.0,0
12757,61.0,0
12758,41.0,0
12760,103.0,0
12761,109.0,0
12762,20.0,0
12763,36.0,0
12764,5.0,0
12765,83.0,0
12766,95.0,0
12767,9.0,0
12768,71.0,0
12769,171.0,0
12770,12.0,0
12771,36.0,0
12772,6.0,0
12773,55.0,0
12775,146.0,0
12776,14.0,0
12777,124.0,0
12778,737.0,0
12780,313.0,0
12781,9.0,0
12782,25.0,0
12783,12.0,0
12784,90.0,0
12785,16.0,0
12786,47.0,0
12787,171.0,0
12788,7.0,0
12790,38.0,0
12791,1.0,0
12792,65.0,0
12793,32.0,0
12794,120.0,0
12795,187.0,0
12796,39.0,0
12797,5.0,0
12798,393.0,0
12799,15.0,0
12800,146.0,0
12801,124.0,0
12802,39.0,0
12803,16.0,0
12804,21.0,0
12805,24.0,0
12806,9.0,0
12807,408.0,0
12808,2.0,0
12809,92.0,0
12810,101.0,0
12811,123.0,0
12812,459.0,0
12813,5.0,0
12814,803.0,0
12815,13.0,0
12816,13.0,0
12817,39.0,0
12819,1.0,0
12820,6.0,0
12821,27.0,0
12822,4.0,0
12823,1916.0,0
12824,32.0,0
12826,1727.0,0
12827,719.0,0
12828,48.0,0
12829,543.0,0
12830,9.0,0
12831,53.0,0
12832,570.0,0
12833,952.0,0
12834,16.0,0
12835,2.0,0
12836,280.0,0
12837,31.0,0
12838,109.0,0
12839,131.0,0
12840,35.0,0
12841,77.0,0
12842,1.0,0
12843,57.0,0
12844,123.0,0
12845,2.0,0
12846,20.0,0
12847,13.0,0
12848,106.0,0
12849,2.0,0
12850,240.0,0
12851,5.0,0
12852,17.0,0
12853,116.0,0
12854,71.0,0
12855,23.0,0
12856,1.0,0
12857,16.0,0
12858,79.0,0
12859,173.0,0
12860,12.0,0
12862,9.0,0
12863,130.0,0
12864,23.0,0
12865,27.0,0
12866,39.0,0
12867,68.0,0
12868,54.0,0
12869,1014.0,0
12871,61.0,0
12872,164.0,0
12873,2103.0,0
12874,217.0,0
12875,3259.0,0
12876,3.0,0
12878,39.0,0
12879,17.0,0
12880,3.0,0
12881,2185.0,0
12882,51.0,0
12883,52.0,0
12884,124.0,0
12885,140.0,0
12886,106.0,0
12887,9.0,0
12888,14.0,0
12890,86.0,0
12891,4.0,0
12892,1731.0,0
12893,40.0,0
12894,19.0,0
12895,157.0,0
12896,126.0,0
12898,29.0,0
12899,218.0,0
12900,37.0,0
12902,2.0,0
12903,17.0,0
12904,4.0,0
12905,48.0,0
12906,94.0,0
12907,102.0,0
12908,502.0,0
12909,8.0,0
12910,564.0,0
12911,2.0,0
12912,18.0,0
12913,1842.0,0
12914,38.0,0
12915,31.0,0
12916,4.0,0
12917,20.0,0
12918,22.0,0
12919,110.0,0
12921,6.0,0
12922,819211.0,0
12923,7.0,0
12924,40.0,0
12925,17.0,0
12927,77.0,0
12928,57.0,0
12929,392.0,0
12930,104.0,0
12931,89.0,0
12932,51.0,0
12933,4.0,0
12934,3695.0,0
12935,17.0,0
12936,18.0,0
12937,103.0,0
12938,63.0,0
12939,2646.0,0
12941,22.0,0
12942,119.0,0
12943,17.0,0
12944,387.0,0
12945,216.0,0
12946,341.0,0
12947,15.0,0
12948,36.0,0
12949,518.0,0
12950,22.0,0
12951,216.0,0
12952,8.0,0
12953,39.0,0
12954,27.0,0
12955,86.0,0
12956,157.0,0
12957,51.0,0
12958,4195.0,0
12959,122.0,0
12960,82.0,0
12961,24.0,0
12962,112.0,0
12963,4.0,0
12964,26.0,0
12965,16.0,0
12966,1107.0,0
12967,1696.0,0
12969,52.0,0
12970,13.0,0
12971,32.0,0
12972,61.0,0
12973,315.0,0
12974,117.0,0
12975,508.0,0
12976,15.0,0
12977,3728.0,0
12978,2431.0,0
12979,31.0,0
12981,571.0,0
12982,149.0,0
12983,5284.0,0
12984,16.0,0
12985,9.0,0
12986,45.0,0
12987,12928.0,0
12988,1084.0,0
12989,485.0,0
12990,295.0,0
12991,143.0,0
12992,4906.0,0
12993,22.0,0
12994,30.0,0
12995,59.0,0
12997,35.0,0
12998,7.0,0
12999,104.0,0
13000,116.0,0
13001,10.0,0
13002,8.0,0
13003,310.0,0
13004,89.0,0
13005,26.0,0
13006,43.0,0
13007,62.0,0
13008,1.0,0
13009,462.0,0
13010,41.0,0
13011,117.0,0
13012,1.0,0
13013,26.0,0
13014,138.0,0
13015,27.0,0
13016,4.0,0
13017,89.0,0
13018,17.0,0
13019,96.0,0
13020,47.0,0
13021,3207.0,0
13022,37.0,0
13023,6.0,0
13024,148.0,0
13025,42.0,0
13026,1.0,0
13027,80.0,0
13029,84.0,0
13030,1912.0,0
13031,30.0,0
13032,6.0,0
13033,128.0,0
13034,86.0,0
13035,42.0,0
13036,16.0,0
13037,6.0,0
13038,3.0,0
13039,12.0,0
13041,5.0,0
13042,7.0,0
13043,38.0,0
13044,2.0,0
13045,672.0,0
13046,81.0,0
13047,12.0,0
13048,3714.0,0
13049,126.0,0
13050,35.0,0
13051,185.0,0
13052,252.0,0
13053,37.0,0
13054,222.0,0
13055,19.0,0
13056,759.0,0
13057,120.0,0
13058,395.0,0
13059,40.0,0
13060,66.0,0
13061,48.0,0
13062,2758.0,0
13063,2624.0,0
13064,8.0,0
13065,4.0,0
13066,33.0,0
13067,161.0,0
13068,23.0,0
13069,105.0,0
13070,73.0,0
13071,31.0,0
13072,990.0,0
13073,60.0,0
13074,21.0,0
13075,5762.0,0
13076,13.0,0
13077,6.0,0
13078,27.0,0
13079,39.0,0
13080,122.0,0
13081,199.0,0
13082,299.0,0
13083,20.0,0
13085,53.0,0
13086,6.0,0
13087,10.0,0
13088,91.0,0
13089,8.0,0
13090,7.0,0
13091,6.0,0
13092,1.0,0
13093,32.0,0
13094,10.0,0
13095,47.0,0
13096,27.0,0
13097,440.0,0
13098,84.0,0
13100,44.0,0
13101,37.0,0
13102,168.0,0
13103,52.0,0
13104,1.0,0
13105,479.0,0
13106,21.0,0
13107,28.0,0
13109,139.0,0
13110,73.0,0
13111,265.0,0
13112,2.0,0
13113,131.0,0
13114,124.0,0
13115,260.0,0
13116,31.0,0
13117,45.0,0
13118,84.0,0
13119,1369.0,0
13120,92.0,0
13121,103.0,0
13122,5.0,0
13123,48.0,0
13124,2607.0,0
13125,46.0,0
13126,693.0,0
13127,140.0,0
13128,54.0,0
13129,4058.0,0
13130,65.0,0
13131,29.0,0
13132,11.0,0
13133,7.0,0
13134,28.0,0
13135,308.0,0
13136,24.0,0
13137,12.0,0
13138,2726.0,0
13139,70.0,0
13141,26.0,0
13143,30.0,0
13144,989.0,0
13145,61.0,0
13146,219.0,0
13147,59.0,0
13148,25.0,0
13149,33.0,0
13150,16.0,0
13152,34.0,0
13153,5.0,0
13154,18.0,0
13155,4.0,0
13156,6.0,0
13157,41.0,0
13158,173.0,0
13159,140.0,0
13160,1914.0,0
13161,93.0,0
13162,71.0,0
13163,4.0,0
13164,56.0,0
13165,2.0,0
13166,6.0,0
13167,84.0,0
13168,228.0,0
13169,72.0,0
13170,22.0,0
13171,797.0,0
13172,87.0,0
13173,709.0,0
13175,37.0,0
13176,157.0,0
13177,214.0,0
13178,15.0,0
13179,50.0,0
13180,9.0,0
13181,126.0,0
13182,63.0,0
13183,17.0,0
13184,3.0,0
13185,25.0,0
13186,40.0,0
13187,283.0,0
13188,2621.0,0
13189,43.0,0
13190,846.0,0
13191,186.0,0
13192,138.0,0
13193,3.0,0
13194,1949.0,0
13195,165.0,0
13196,16.0,0
13197,30.0,0
13198,17.0,0
13199,15.0,0
13200,10.0,0
13201,135.0,0
13202,216.0,0
13203,3893.0,0
13204,1088.0,0
13205,1763.0,0
13206,86.0,0
13207,122.0,0
13208,26.0,0
13209,56.0,0
13210,2404.0,0
13212,12.0,0
13213,361.0,0
13214,878.0,0
13215,77.0,0
13216,29.0,0
13217,32.0,0
13219,190.0,0
13220,17.0,0
13221,4.0,0
13222,4.0,0
13223,22.0,0
13224,32.0,0
13225,196.0,0
13226,86.0,0
13227,1672.0,0
13228,21.0,0
13229,8.0,0
13230,87.0,0
13231,36.0,0
13232,256.0,0
13233,356.0,0
13234,60.0,0
13235,22.0,0
13236,171.0,0
13237,41.0,0
13238,7.0,0
13239,564.0,0
13240,110.0,0
13241,263.0,0
13242,18.0,0
13243,134.0,0
13244,398.0,0
13245,36.0,0
13246,19.0,0
13247,76.0,0
13248,1320.0,0
13249,24.0,0
13250,1.0,0
13251,7438.0,0
13252,17.0,0
13253,130.0,0
13254,229.0,0
13256,156.0,0
13257,35.0,0
13258,95.0,0
13259,10.0,0
13260,85.0,0
13261,35.0,0
13262,62.0,0
13263,37.0,0
13264,7.0,0
13265,11.0,0
13266,89.0,0
13267,3.0,0
13268,47.0,0
13269,76.0,0
13270,294.0,0
13271,15.0,0
13272,470.0,0
13273,66.0,0
13274,18.0,0
13275,25.0,0
13277,59.0,0
13278,52.0,0
13279,6.0,0
13280,3.0,0
13282,95.0,0
13283,5132.0,0
13284,3.0,0
13285,85.0,0
13286,337.0,0
13287,38.0,0
13288,10.0,0
13289,1552.0,0
13290,452.0,0
13291,15.0,0
13292,24.0,0
13293,6.0,0
13294,277.0,0
13295,228.0,0
13296,16.0,0
13297,898.0,0
13298,1.0,0
13299,17.0,0
13301,303.0,0
13302,1.0,0
13303,13.0,0
13304,28.0,0
13305,132.0,0
13306,237.0,0
13307,18.0,0
13308,4009.0,0
13310,36.0,0
13311,47.0,0
13312,5.0,0
13313,34.0,0
13314,11.0,0
13315,499.0,0
13316,31.0,0
13317,214.0,0
13318,2.0,0
13319,43.0,0
13320,10.0,0
13321,14.0,0
13322,107.0,0
13323,48.0,0
13324,126.0,0
13325,23.0,0
13326,42.0,0
13327,996.0,0
13328,3407.0,0
13329,172.0,0
13330,757.0,0
13331,8.0,0
13332,5.0,0
13333,9.0,0
13334,64.0,0
13335,74.0,0
13336,17.0,0
13337,307.0,0
13338,285.0,0
13339,60.0,0
13341,25.0,0
13342,7.0,0
13343,135.0,0
13344,160.0,0
13345,4736.0,0
13346,41.0,0
13347,48.0,0
13348,28.0,0
13349,61.0,0
13350,358.0,0
13351,24.0,0
13352,667.0,0
13353,2.0,0
13354,267.0,0
13355,143.0,0
13356,9.0,0
13357,9.0,0
13358,15.0,0
13359,242.0,0
13360,2877.0,0
13361,1.0,0
13362,207.0,0
13363,1.0,0
13364,65.0,0
13365,32.0,0
13366,7.0,0
13367,106.0,0
13368,60.0,0
13369,1.0,0
13370,197.0,0
13371,15.0,0
13372,60.0,0
13373,31.0,0
13374,2.0,0
13375,9.0,0
13376,3.0,0
13377,17.0,0
13378,12.0,0
13380,9.0,0
13381,2018.0,0
13382,52.0,0
13383,37.0,0
13384,395.0,0
13385,41.0,0
13386,29.0,0
13387,48.0,0
13388,21.0,0
13389,99.0,0
13390,59.0,0
13391,87.0,0
13392,16.0,0
13393,3279.0,0
13394,37.0,0
13395,172.0,0
13396,53.0,0
13397,239.0,0
13398,2.0,0
13399,3.0,0
13400,9.0,0
13402,917.0,0
13403,33.0,0
13404,99.0,0
13405,337.0,0
13407,89.0,0
13408,192.0,0
13409,44.0,0
13410,3.0,0
13411,4.0,0
13412,12.0,0
13413,2.0,0
13415,55.0,0
13416,54.0,0
13417,355.0,0
13418,9.0,0
13419,11.0,0
13420,591.0,0
13421,6.0,0
13422,179.0,0
13423,12.0,0
13424,6.0,0
13425,111.0,0
13426,232.0,0
13427,29.0,0
13428,32.0,0
13429,1082.0,0
13430,218.0,0
13431,16.0,0
13432,175.0,0
13433,32.0,0
13434,1.0,0
13435,31.0,0
13436,1.0,0
13437,41.0,0
13438,2.0,0
13439,28.0,0
13440,51.0,0
13441,40.0,0
13442,2905.0,0
13443,215.0,0
13445,15.0,0
13446,9736.0,0
13447,26.0,0
13448,7.0,0
13449,207.0,0
13450,8.0,0
13451,6.0,0
13452,213.0,0
13453,507.0,0
13454,16.0,0
13455,3.0,0
13456,56.0,0
13457,41.0,0
13458,19.0,0
13459,4679.0,0
13460,72.0,0
13461,7.0,0
13462,85.0,0
13463,807.0,0
13464,36.0,0
13465,92.0,0
13466,30.0,0
13467,142.0,0
13468,225.0,0
13469,79.0,0
13470,44.0,0
13471,1549.0,0
13472,3.0,0
13474,17.0,0
13475,209.0,0
13476,3.0,0
13477,145.0,0
13478,8.0,0
13479,138.0,0
