uid,total_act_mins_post,variant_number,total_act_mins_pre,gender,user_type
12073,86.0,0,100.0,male,non_reader
12074,199.0,0,1085.0,male,reader
12075,97.0,0,176.0,male,reader
12076,22.0,0,41.0,unknown,non_reader
12077,3.0,0,12.0,female,non_reader
12078,117.0,0,76.0,male,non_reader
12079,206.0,0,473.0,male,reader
12080,1696.0,0,1805.0,male,reader
12081,11.0,0,27.0,male,non_reader
12082,1087.0,0,897.0,male,contributor
12083,66.0,0,99.0,female,non_reader
12084,14.0,0,5.0,female,non_reader
12085,182.0,0,149.0,male,reader
12086,8.0,0,13.0,unknown,non_reader
12087,16.0,0,29.0,female,non_reader
12088,201.0,0,97.0,male,non_reader
12089,92.0,0,68.0,female,non_reader
12090,50.0,0,30.0,male,non_reader
12092,107.0,0,135.0,male,non_reader
12093,2796.0,0,2465.0,male,reader
12094,229.0,0,197.0,male,non_reader
12095,56.0,0,172.0,male,non_reader
12096,68.0,0,113.0,male,non_reader
12097,11.0,0,32.0,male,non_reader
12098,45.0,0,10.0,male,new_user
12099,6.0,0,8.0,male,non_reader
12100,110.0,0,213.0,female,non_reader
12101,503.0,0,275.0,male,non_reader
12102,81.0,0,122.0,male,non_reader
12103,51.0,0,14.0,female,non_reader
12104,59.0,0,160.0,male,non_reader
12105,115.0,0,114.0,female,non_reader
12106,19.0,0,194.0,female,non_reader
12107,65.0,0,52.0,male,non_reader
12108,7.0,0,20.0,male,non_reader
12109,13.0,0,19.0,male,non_reader
12110,36.0,0,84.0,female,non_reader
12111,49.0,0,27.0,male,non_reader
12112,1082.0,0,1785.0,female,reader
12113,41.0,0,32.0,male,non_reader
12114,247.0,0,150.0,male,non_reader
12115,110.0,0,218.0,female,non_reader
12116,43.0,0,147.0,unknown,non_reader
12117,51.0,0,57.0,male,non_reader
12118,8.0,0,25.0,female,non_reader
12119,77.0,0,54.0,female,non_reader
12120,123.0,0,78.0,male,non_reader
12121,49.0,0,21.0,female,non_reader
12122,118.0,0,183.0,male,non_reader
12123,3155.0,0,5821.0,male,reader
12125,60.0,0,64.0,female,non_reader
12126,419.0,0,46.0,male,non_reader
12127,122.0,0,280.0,male,non_reader
12128,6.0,0,140.0,female,non_reader
12129,59.0,0,239.0,female,non_reader
12130,32.0,0,24.0,male,non_reader
12131,3.0,0,14.0,male,non_reader
12132,11642.0,0,4115.0,male,reader
12133,16.0,0,154.0,female,non_reader
12134,98.0,0,100.0,male,non_reader
12135,1.0,0,21.0,male,non_reader
12136,6.0,0,32.0,female,non_reader
12137,28.0,0,9.0,female,new_user
12138,21.0,0,53.0,unknown,non_reader
12139,143.0,0,136.0,male,non_reader
12140,145.0,0,6.0,unknown,new_user
12141,13.0,0,23.0,male,non_reader
12142,292.0,0,105.0,male,reader
12144,973.0,0,951.0,male,reader
12145,9.0,0,3.0,female,new_user
12146,174.0,0,1909.0,male,reader
12147,18.0,0,27.0,male,non_reader
12148,368.0,0,358.0,unknown,reader
12149,11.0,0,29.0,male,non_reader
12150,200.0,0,95.0,male,reader
12151,328.0,0,669.0,unknown,reader
12152,2.0,0,4.0,male,non_reader
12153,46.0,0,178.0,male,non_reader
12154,8.0,0,28.0,female,non_reader
12155,47.0,0,8.0,female,non_reader
12156,27.0,0,25.0,female,non_reader
12157,20.0,0,6.0,male,new_user
12158,125.0,0,35.0,female,reader
12159,2047.0,0,613.0,male,contributor
12160,1.0,0,2.0,male,new_user
12161,14.0,0,15.0,male,non_reader
12162,2.0,0,92.0,male,non_reader
12163,11.0,0,32.0,female,non_reader
12164,5.0,0,27.0,male,non_reader
12165,38.0,0,261.0,male,non_reader
12166,55.0,0,24.0,female,non_reader
12167,1057.0,0,1258.0,male,reader
12168,54.0,0,5.0,female,new_user
12169,10.0,0,184.0,female,non_reader
12170,85.0,0,32.0,male,non_reader
12171,238.0,0,1718.0,male,non_reader
12172,432.0,0,876.0,female,reader
12173,63.0,0,197.0,male,non_reader
12174,8.0,0,36.0,female,non_reader
12175,44.0,0,47.0,female,non_reader
12176,139.0,0,74.0,female,contributor
12177,2769.0,0,5895.0,male,reader
12178,965.0,0,893.0,male,reader
12179,7.0,0,18.0,male,non_reader
12180,81.0,0,77.0,male,non_reader
12181,29.0,0,31.0,unknown,non_reader
12182,37.0,0,78.0,male,non_reader
12183,343.0,0,381.0,female,reader
12184,2908.0,0,5111.0,male,contributor
12185,1.0,0,8.0,unknown,non_reader
12186,7.0,0,2.0,male,non_reader
12187,31.0,0,206.0,male,non_reader
12188,1.0,0,0.0,female,new_user
12189,20.0,0,20.0,female,reader
12190,51.0,0,190.0,male,non_reader
12191,67.0,0,142.0,male,reader
12192,16.0,0,13.0,male,non_reader
12193,1515.0,0,1295.0,female,reader
12194,2.0,0,2.0,male,new_user
12195,4861.0,0,998.0,female,reader
12196,87.0,0,93.0,unknown,non_reader
12197,41.0,0,724.0,male,non_reader
12198,1148.0,0,314.0,female,non_reader
12199,214.0,0,206.0,female,non_reader
12200,126.0,0,95.0,male,non_reader
12201,36.0,0,82.0,male,non_reader
12202,204.0,0,211.0,unknown,non_reader
12203,15.0,0,122.0,female,non_reader
12204,8.0,0,32.0,unknown,non_reader
12205,113.0,0,244.0,male,reader
12206,10.0,0,17.0,female,non_reader
12207,30.0,0,727.0,unknown,reader
12208,58.0,0,166.0,male,non_reader
12209,7.0,0,48.0,female,non_reader
12210,20.0,0,7.0,unknown,non_reader
12211,2.0,0,5.0,male,new_user
12212,196.0,0,57.0,male,reader
12213,4.0,0,19.0,male,non_reader
12214,14.0,0,11.0,male,non_reader
12215,42.0,0,54.0,male,non_reader
12216,2203.0,0,3893.0,male,reader
12217,52.0,0,25.0,unknown,non_reader
12218,213.0,0,129.0,male,non_reader
12219,40.0,0,5.0,female,non_reader
12220,113.0,0,134.0,male,non_reader
12221,125.0,0,229.0,male,non_reader
12222,17468.0,0,19322.0,male,reader
12223,220.0,0,632.0,unknown,reader
12224,263.0,0,2.0,female,new_user
12225,4.0,0,35.0,male,non_reader
12226,88.0,0,117.0,male,non_reader
12227,46.0,0,97.0,female,non_reader
12228,5.0,0,11.0,male,non_reader
12229,18.0,0,7.0,unknown,non_reader
12230,1408.0,0,1438.0,female,non_reader
12231,15.0,0,25.0,female,non_reader
12233,7.0,0,8.0,male,new_user
12234,212.0,0,199.0,unknown,non_reader
12235,36.0,0,30.0,male,non_reader
12236,10.0,0,87.0,male,non_reader
12237,9.0,0,14.0,male,non_reader
12239,14.0,0,5.0,male,non_reader
12240,78.0,0,62.0,female,non_reader
12241,630.0,0,545.0,female,reader
12243,452.0,0,136.0,female,non_reader
12244,257.0,0,244.0,male,non_reader
12245,31.0,0,9.0,male,non_reader
12246,10.0,0,53.0,female,non_reader
12247,359.0,0,26.0,female,non_reader
12249,42.0,0,110.0,male,non_reader
12250,666.0,0,719.0,male,reader
12251,105.0,0,57.0,male,non_reader
12252,5.0,0,4.0,male,non_reader
12253,135.0,0,192.0,female,non_reader
12254,121.0,0,63.0,female,non_reader
12255,13.0,0,44.0,unknown,non_reader
12256,2.0,0,5.0,unknown,non_reader
12257,28.0,0,50.0,male,non_reader
12258,174.0,0,268.0,male,non_reader
12259,37.0,0,67.0,unknown,non_reader
12261,412.0,0,777.0,male,non_reader
12262,120.0,0,109.0,male,non_reader
12263,49.0,0,15.0,unknown,non_reader
12264,9364.0,0,3483.0,female,reader
12265,62.0,0,47.0,male,non_reader
12266,50.0,0,35.0,female,reader
12267,342.0,0,202.0,male,reader
12269,508.0,0,782.0,female,reader
12270,59.0,0,187.0,male,non_reader
12271,312.0,0,252.0,male,non_reader
12272,170.0,0,49.0,female,non_reader
12273,7.0,0,8.0,unknown,non_reader
12274,36.0,0,223.0,male,non_reader
12275,13.0,0,8.0,unknown,non_reader
12276,192.0,0,139.0,male,non_reader
12277,29.0,0,4.0,male,non_reader
12278,10.0,0,1.0,female,new_user
12279,48.0,0,118.0,female,non_reader
12280,7933.0,0,10800.0,female,reader
12281,841.0,0,113.0,male,reader
12282,156.0,0,145.0,male,non_reader
12283,29.0,0,40.0,female,non_reader
12284,411.0,0,42.0,unknown,non_reader
12285,43.0,0,22.0,male,non_reader
12286,100.0,0,1213.0,unknown,reader
12287,43.0,0,69.0,male,non_reader
12288,977.0,0,2967.0,male,reader
12289,1074.0,0,605.0,female,reader
12290,8996.0,0,11592.0,unknown,contributor
12291,31.0,0,21.0,unknown,non_reader
12292,78.0,0,124.0,male,reader
12293,114.0,0,175.0,male,non_reader
12294,180.0,0,165.0,female,non_reader
12296,5.0,0,4.0,male,new_user
12297,494.0,0,14.0,male,new_user
12298,289.0,0,281.0,male,non_reader
12299,95.0,0,54.0,male,non_reader
12300,94.0,0,96.0,male,non_reader
12301,9126.0,0,4957.0,male,reader
12302,1407.0,0,2568.0,female,reader
12303,12.0,0,1156.0,unknown,non_reader
12304,122.0,0,99.0,male,non_reader
12305,16.0,0,7.0,female,non_reader
12306,5.0,0,28.0,unknown,non_reader
12307,13.0,0,10.0,male,non_reader
12308,2.0,0,4.0,unknown,new_user
12310,40.0,0,34.0,female,non_reader
12311,9.0,0,58.0,female,non_reader
12312,9.0,0,12.0,female,non_reader
12313,141.0,0,149.0,unknown,non_reader
12314,1115.0,0,174.0,female,non_reader
12315,150.0,0,62.0,male,non_reader
12316,93.0,0,347.0,female,reader
12317,79.0,0,156.0,male,non_reader
12318,1513.0,0,2967.0,female,reader
12319,21.0,0,33.0,female,non_reader
12320,16.0,0,87.0,male,non_reader
12321,375.0,0,431.0,male,reader
12322,404.0,0,237.0,male,non_reader
12323,97.0,0,59.0,male,non_reader
12324,429.0,0,544.0,male,non_reader
12325,43.0,0,42.0,female,non_reader
12326,93.0,0,43.0,female,non_reader
12327,6.0,0,14.0,female,non_reader
12328,16.0,0,41.0,male,non_reader
12329,315.0,0,263.0,female,reader
12330,22.0,0,33.0,male,non_reader
12331,14.0,0,30.0,female,non_reader
12332,606.0,0,1021.0,female,reader
12333,617.0,0,951.0,unknown,reader
12334,8.0,0,21.0,unknown,non_reader
12335,398.0,0,100.0,male,reader
12336,2.0,0,4.0,unknown,new_user
12337,522.0,0,1186.0,male,reader
12338,1172.0,0,972.0,female,reader
12339,1920.0,0,2077.0,male,reader
12340,509.0,0,2432.0,male,reader
12341,21.0,0,30.0,unknown,non_reader
12342,6.0,0,37.0,male,non_reader
12343,263.0,0,910.0,unknown,non_reader
12344,134.0,0,804.0,male,non_reader
12345,307.0,0,56.0,female,reader
12346,67.0,0,75.0,male,non_reader
12347,121.0,0,287.0,unknown,reader
12348,560.0,0,343.0,male,reader
12349,74.0,0,89.0,male,non_reader
12350,7.0,0,8.0,male,non_reader
12351,256.0,0,1592.0,male,reader
12352,71.0,0,33.0,female,non_reader
12353,13.0,0,98.0,male,non_reader
12355,116.0,0,235.0,male,non_reader
12356,1772.0,0,507.0,male,non_reader
12357,32.0,0,5.0,unknown,non_reader
12358,809.0,0,635.0,male,reader
12359,12.0,0,23.0,unknown,non_reader
12360,261.0,0,158.0,female,non_reader
12361,54.0,0,66.0,male,non_reader
12362,121.0,0,162.0,male,non_reader
12363,241.0,0,1458.0,unknown,reader
12364,6.0,0,14.0,male,non_reader
12365,122.0,0,116.0,female,reader
12366,61.0,0,49.0,male,non_reader
12367,216.0,0,65.0,female,non_reader
12368,9.0,0,20.0,female,non_reader
12369,2358.0,0,10890.0,female,contributor
12370,34.0,0,64.0,unknown,non_reader
12371,70.0,0,288.0,female,non_reader
12372,12.0,0,68.0,male,reader
12373,36.0,0,20.0,male,non_reader
12374,13.0,0,16.0,unknown,non_reader
12375,2.0,0,11.0,male,non_reader
12376,750.0,0,172.0,male,reader
12377,29.0,0,29.0,male,non_reader
12378,242.0,0,138.0,male,non_reader
12379,121.0,0,541.0,male,non_reader
12380,70.0,0,9.0,female,non_reader
12381,1.0,0,10.0,male,non_reader
12383,138.0,0,109.0,male,non_reader
12384,60.0,0,41.0,female,non_reader
12385,89.0,0,337.0,female,reader
12386,6.0,0,2.0,unknown,new_user
12387,2903.0,0,2348.0,unknown,contributor
12388,83.0,0,34.0,female,non_reader
12389,290.0,0,419.0,female,reader
12392,2637.0,0,3748.0,female,reader
12394,19.0,0,154.0,male,reader
12395,6884.0,0,3618.0,male,reader
12396,24.0,0,36.0,female,non_reader
12397,8.0,0,14.0,male,non_reader
12398,311.0,0,195.0,unknown,reader
12399,14.0,0,16.0,male,non_reader
12400,20.0,0,83.0,male,non_reader
12401,66.0,0,100.0,male,non_reader
12402,46.0,0,50.0,male,non_reader
12403,79.0,0,29.0,male,non_reader
12404,76.0,0,6.0,male,non_reader
12405,32.0,0,79.0,male,non_reader
12406,2860.0,0,3212.0,male,reader
12407,1.0,0,17.0,male,non_reader
12408,8.0,0,13.0,male,non_reader
12409,1.0,0,74.0,unknown,non_reader
12410,2.0,0,2.0,female,non_reader
12411,104.0,0,81.0,male,non_reader
12412,4.0,0,1.0,female,new_user
12414,70.0,0,61.0,male,non_reader
12415,21.0,0,99.0,female,non_reader
12416,226.0,0,186.0,female,reader
12417,71.0,0,253.0,unknown,non_reader
12418,61.0,0,98.0,male,non_reader
12419,13.0,0,38.0,male,non_reader
12420,8.0,0,36.0,female,non_reader
12421,622.0,0,818.0,female,reader
12422,54.0,0,2.0,female,new_user
12423,147.0,0,49.0,male,non_reader
12424,1292.0,0,810.0,female,reader
12425,99.0,0,57.0,male,non_reader
12426,57.0,0,76.0,male,non_reader
12427,21.0,0,10.0,male,new_user
12428,147.0,0,120.0,male,non_reader
12429,2.0,0,5.0,male,new_user
12430,16.0,0,42.0,male,reader
12431,229.0,0,246.0,male,non_reader
12432,75.0,0,138.0,unknown,non_reader
12433,1195.0,0,53.0,unknown,non_reader
12434,59.0,0,131.0,female,non_reader
12435,976.0,0,782.0,female,reader
12436,12.0,0,13.0,male,non_reader
12437,26.0,0,8.0,male,non_reader
12438,27.0,0,0.0,female,new_user
12439,2001.0,0,2209.0,unknown,reader
12440,34.0,0,108.0,male,non_reader
12442,62.0,0,63.0,male,non_reader
12443,856.0,0,51.0,unknown,reader
12444,21.0,0,77.0,male,non_reader
12445,10.0,0,66.0,female,non_reader
12446,6.0,0,25.0,male,new_user
12447,47.0,0,107.0,male,non_reader
12448,730.0,0,813.0,male,reader
12449,750.0,0,296.0,male,reader
12450,11.0,0,17.0,female,non_reader
12451,126.0,0,19.0,female,non_reader
12452,98.0,0,131.0,male,non_reader
12453,532.0,0,231.0,male,non_reader
12454,328.0,0,161.0,female,non_reader
12455,53.0,0,51.0,female,non_reader
12456,349.0,0,84.0,female,non_reader
12457,316.0,0,182.0,male,reader
12459,178.0,0,5.0,female,non_reader
12460,5004.0,0,5319.0,male,reader
12461,15.0,0,13.0,male,non_reader
12462,290.0,0,214.0,male,non_reader
12463,29.0,0,47.0,male,non_reader
12464,69.0,0,213.0,male,non_reader
12465,278.0,0,388.0,female,reader
12466,8.0,0,107.0,unknown,non_reader
12467,3.0,0,1.0,male,new_user
12468,34.0,0,47.0,male,non_reader
12469,1.0,0,35.0,male,non_reader
12470,69.0,0,49.0,male,non_reader
12471,193.0,0,24.0,male,non_reader
12472,399.0,0,10.0,unknown,non_reader
12473,115.0,0,94.0,male,non_reader
12474,27.0,0,36.0,male,non_reader
12475,16.0,0,18.0,male,non_reader
12476,32.0,0,195.0,male,non_reader
12477,22.0,0,27.0,unknown,non_reader
12478,5358.0,0,4037.0,male,reader
12479,3.0,0,6.0,male,non_reader
12480,491.0,0,449.0,unknown,non_reader
12481,371.0,0,262.0,male,reader
12482,3950.0,0,4343.0,male,reader
12483,112.0,0,23.0,male,non_reader
12484,168.0,0,41.0,male,non_reader
12485,5.0,0,14.0,female,non_reader
12486,56.0,0,107.0,male,non_reader
12487,6.0,0,13.0,unknown,non_reader
12488,24.0,0,12.0,male,non_reader
12489,52.0,0,55.0,unknown,non_reader
12490,5.0,0,4.0,male,non_reader
12491,113.0,0,48.0,female,non_reader
12492,17.0,0,59.0,female,non_reader
12493,36.0,0,61.0,male,non_reader
12494,75.0,0,32.0,male,non_reader
12495,43.0,0,193.0,unknown,non_reader
12496,20.0,0,14.0,female,non_reader
12497,7.0,0,40.0,female,non_reader
12498,68.0,0,145.0,female,non_reader
12499,12.0,0,24.0,female,non_reader
12500,61.0,0,12.0,male,non_reader
12502,58.0,0,89.0,male,reader
12503,97.0,0,120.0,female,non_reader
12504,307.0,0,176.0,unknown,non_reader
12505,56.0,0,103.0,unknown,non_reader
12506,52.0,0,176.0,male,non_reader
12507,37.0,0,9.0,female,non_reader
12508,27.0,0,219.0,female,non_reader
12509,59.0,0,46.0,unknown,non_reader
12510,184.0,0,48.0,male,non_reader
12511,10.0,0,17.0,male,non_reader
12512,2363.0,0,6658.0,female,contributor
12513,42.0,0,22.0,female,non_reader
12514,32.0,0,145.0,male,non_reader
12515,52.0,0,163.0,female,non_reader
12516,67.0,0,153.0,male,non_reader
12517,128.0,0,8.0,male,non_reader
12518,240.0,0,282.0,female,reader
12519,148.0,0,166.0,male,non_reader
12520,7.0,0,10.0,male,non_reader
12521,54.0,0,27.0,female,non_reader
12522,94.0,0,186.0,male,non_reader
12523,55.0,0,73.0,female,non_reader
12525,23.0,0,55.0,female,non_reader
12526,211.0,0,3059.0,female,reader
12527,33.0,0,26.0,male,non_reader
12528,32.0,0,60.0,unknown,non_reader
12529,436.0,0,155.0,female,non_reader
12530,2939.0,0,3698.0,male,reader
12531,6.0,0,7.0,male,non_reader
12532,58.0,0,121.0,female,non_reader
12533,174.0,0,146.0,female,contributor
12534,44.0,0,71.0,male,non_reader
12535,225.0,0,136.0,male,non_reader
12536,171.0,0,177.0,male,non_reader
12538,99.0,0,204.0,male,non_reader
12539,72.0,0,107.0,male,non_reader
12540,243.0,0,108.0,male,non_reader
12541,8.0,0,16.0,female,reader
12542,10.0,0,52.0,female,non_reader
12544,108.0,0,130.0,male,non_reader
12545,84.0,0,77.0,male,non_reader
12546,30.0,0,4.0,female,non_reader
12547,27.0,0,13.0,male,non_reader
12548,41.0,0,39.0,male,non_reader
12549,70.0,0,12.0,unknown,non_reader
12550,7.0,0,3.0,unknown,non_reader
12551,1952.0,0,1669.0,unknown,reader
12552,15.0,0,202.0,male,non_reader
12553,691.0,0,530.0,unknown,non_reader
12554,120.0,0,47.0,male,non_reader
12555,5.0,0,5.0,female,new_user
12556,286.0,0,345.0,female,non_reader
12557,5.0,0,3.0,male,new_user
12558,65.0,0,110.0,male,non_reader
12559,5.0,0,17.0,male,non_reader
12560,47.0,0,6.0,male,new_user
12561,1439.0,0,1900.0,male,reader
12562,210.0,0,17.0,female,non_reader
12563,8.0,0,10.0,male,non_reader
12564,159.0,0,70.0,male,non_reader
12565,13.0,0,15.0,male,non_reader
12567,131.0,0,52.0,unknown,non_reader
12568,17.0,0,64.0,unknown,non_reader
12569,241.0,0,55.0,male,reader
12570,15.0,0,31.0,female,non_reader
12571,80.0,0,221.0,male,reader
12572,117.0,0,43.0,female,non_reader
12573,2.0,0,22.0,female,non_reader
12574,94.0,0,173.0,female,non_reader
12575,3.0,0,7.0,male,new_user
12576,87.0,0,37.0,female,non_reader
12577,80.0,0,578.0,male,reader
12578,63.0,0,139.0,unknown,non_reader
12579,38.0,0,2.0,female,non_reader
12580,53.0,0,70.0,male,non_reader
12581,35.0,0,17.0,unknown,non_reader
12582,25.0,0,90.0,male,non_reader
12583,233.0,0,281.0,male,reader
12584,423.0,0,886.0,male,non_reader
12585,12.0,0,16.0,unknown,non_reader
12586,34.0,0,43.0,male,non_reader
12587,49.0,0,46.0,unknown,non_reader
12588,278.0,0,228.0,unknown,non_reader
12589,505.0,0,215.0,male,non_reader
12590,2934.0,0,1977.0,male,reader
12591,65.0,0,122.0,male,non_reader
12592,6.0,0,10.0,female,non_reader
12593,57.0,0,71.0,female,non_reader
12594,1199.0,0,1400.0,male,reader
12595,459.0,0,419.0,male,reader
12596,47.0,0,21.0,male,non_reader
12597,35.0,0,34.0,female,non_reader
12598,10.0,0,44.0,female,non_reader
12599,13.0,0,15.0,female,non_reader
12600,42.0,0,11.0,male,non_reader
12601,152.0,0,73.0,male,reader
12602,28.0,0,13.0,male,non_reader
12603,83.0,0,86.0,male,non_reader
12604,2611.0,0,6618.0,female,reader
12605,5.0,0,40.0,male,non_reader
12606,106.0,0,3.0,male,new_user
12607,837.0,0,501.0,male,reader
12608,1.0,0,10.0,male,non_reader
12609,66.0,0,196.0,male,non_reader
12610,7.0,0,11.0,female,non_reader
12611,25.0,0,18.0,male,non_reader
12612,16.0,0,4.0,male,new_user
12613,48.0,0,52.0,male,non_reader
12614,95.0,0,278.0,male,non_reader
12615,13.0,0,54.0,male,non_reader
12616,17.0,0,66.0,male,non_reader
12617,597.0,0,335.0,unknown,contributor
12618,82.0,0,146.0,female,non_reader
12619,2052.0,0,453.0,female,reader
12620,23.0,0,4.0,male,non_reader
12621,11.0,0,23.0,female,non_reader
12622,19.0,0,32.0,unknown,non_reader
12623,41.0,0,35.0,male,contributor
12624,2780.0,0,3211.0,male,reader
12625,93.0,0,40.0,male,non_reader
12626,4.0,0,31.0,male,non_reader
12627,3.0,0,31.0,female,non_reader
12628,3.0,0,4.0,unknown,new_user
12629,84.0,0,35.0,unknown,non_reader
12630,1.0,0,7.0,female,non_reader
12631,68.0,0,32.0,female,non_reader
12632,6.0,0,3.0,male,new_user
12633,214.0,0,180.0,female,non_reader
12634,11.0,0,6.0,male,non_reader
12635,2028.0,0,3795.0,male,reader
12636,245.0,0,76.0,female,non_reader
12637,1093.0,0,614.0,male,reader
12638,297.0,0,628.0,male,reader
12639,313.0,0,394.0,male,non_reader
12640,6027.0,0,5841.0,female,reader
12641,156.0,0,381.0,male,reader
12642,10.0,0,17.0,male,non_reader
12643,40.0,0,17.0,male,non_reader
12644,279.0,0,49.0,female,non_reader
12645,53.0,0,306.0,male,non_reader
12647,41.0,0,33.0,unknown,non_reader
12648,66.0,0,42.0,female,non_reader
12649,114.0,0,599.0,male,reader
12650,241.0,0,277.0,male,reader
12651,68.0,0,46.0,male,non_reader
12652,10.0,0,19.0,female,non_reader
12653,204.0,0,141.0,male,non_reader
12654,119.0,0,38.0,male,non_reader
12655,23.0,0,14.0,female,non_reader
12656,43.0,0,88.0,female,non_reader
12657,118.0,0,17.0,unknown,non_reader
12658,37.0,0,26.0,female,non_reader
12659,268.0,0,60.0,male,reader
12660,291.0,0,154.0,male,non_reader
12661,54.0,0,29.0,male,non_reader
12662,39.0,0,110.0,female,non_reader
12663,36.0,0,35.0,male,non_reader
12664,32.0,0,221.0,unknown,non_reader
12665,130.0,0,84.0,male,non_reader
12666,3.0,0,5.0,unknown,new_user
12667,936.0,0,930.0,male,reader
12668,33.0,0,24.0,male,non_reader
12670,7.0,0,4.0,female,new_user
12671,14.0,0,315.0,unknown,non_reader
12672,57.0,0,49.0,male,non_reader
12673,364.0,0,750.0,male,reader
12674,26.0,0,24.0,unknown,non_reader
12675,437.0,0,279.0,male,reader
12676,273.0,0,124.0,male,non_reader
12677,89.0,0,105.0,male,non_reader
12678,89.0,0,135.0,male,non_reader
12679,41.0,0,49.0,female,non_reader
12680,228.0,0,303.0,female,non_reader
12681,475.0,0,696.0,unknown,reader
12682,82.0,0,92.0,unknown,non_reader
12683,698.0,0,575.0,male,non_reader
12684,75.0,0,89.0,male,non_reader
12685,6.0,0,17.0,male,non_reader
12686,117.0,0,155.0,female,reader
12687,22.0,0,84.0,unknown,non_reader
12688,9.0,0,21.0,female,non_reader
12689,14.0,0,140.0,male,non_reader
12691,91.0,0,45.0,female,non_reader
12692,428.0,0,189.0,male,reader
12693,488.0,0,383.0,male,non_reader
12694,1371.0,0,2313.0,male,reader
